,MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,danger
311778,1.972506621,74.0,9.09e-13,1.983412083,74.0,1.82e-12,1.994455367,74.00000452,7.48e-05,4.72706086,81.15200941,754.4238095,39.97248514,89.86663624,1681.966483,1.972506621,74.0,9.09e-13,1.983412083,74.0,1.82e-12,1.994455367,74.00000452,7.48e-05,4.72706086,81.15200941,754.4238095,39.97248514,89.86663624,1681.966483,1.0,74.0,0.0,120.6462452,4208.86505,3.18e-79,0.0,1.0,74.0,0.0,125.4722371,4863.635357,6.11e-46,0.0,1.000014903,74.00000001,0.001445246,129.9498299,5395.778111,9.05e-13,8.53e-12,2.525659723,84.42485074,36.26447831,136.3571037,5505.350281,348.9476868,0.131602991,17.14644029,106.7643307,56.53702236,147.7433931,5666.124043,1170.276125,0.302625177,1.0,16.04011703,0.0,1.0,16.04011703,2.84e-13,1.000014903,16.0399971,0.000966168,2.525659723,10.05135073,266.9618384,17.14644029,11.98463573,1322.863406,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
879447,152.93194439601515,319.7554609347021,63963.36374755976,227.77179974363213,365.1311959688634,61291.33840685617,596.0275321353541,415.383854868894,53526.54312808503,5960.269310742126,430.30451948246736,50237.39266715385,43545.11235652264,435.2493214898112,49040.21923576627,152.93194439601515,319.7554609347021,63963.36374755976,227.77179974363213,365.1311959688634,61291.33840685617,596.0275321353541,415.383854868894,53526.54312808503,5960.269310742126,430.30451948246736,50237.39266715385,43545.11235652264,435.2493214898112,49040.21923576627,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507658837.921326,0.0,1.0,1507658837.921326,0.0,1.0,1507658837.921326,0.0,1.0,1507658837.921326,0.0,1.0,1507658837.921326,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
909415,138.92798121909547,353.0017704681802,58892.83688535727,216.7672829139593,379.5208353338826,55749.697024860245,635.0208282262653,388.612144227816,54346.13168092139,5265.418463630548,383.6038064053268,55136.489263766416,10205.46319888769,382.3662964823936,55325.57773332298,138.92798121909547,353.0017704681802,58892.83688535727,216.7672829139593,379.5208353338826,55749.697024860245,635.0208282262653,388.612144227816,54346.13168092139,5265.418463630548,383.6038064053268,55136.489263766416,10205.46319888769,382.3662964823936,55325.57773332298,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655949.912588,0.0,1.0,1507655949.912588,0.0,1.0,1507655949.912588,0.0,1.0,1507655949.912588,0.0,1.0,1507655949.912588,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
644601,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913533.121946,0.0,1.0,1505913533.121946,0.0,1.0,1505913533.121946,0.0,1.0,1505913533.121946,0.0,1.0,1505913533.121946,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
740488,27.53431892661289,60.00000000000002,1.3642420526593924e-12,42.56665835403511,60.00000000000324,4.3200998334214085e-11,160.7006016000151,60.000029437545976,0.0004121270208088,1897.2326455362515,60.05777281565164,1.1612265206322263,14020.306750907012,60.181688145414135,4.043868611473954,27.53431892661289,60.00000000000002,1.3642420526593924e-12,42.56665835403511,60.00000000000324,4.3200998334214085e-11,160.7006016000151,60.000029437545976,0.0004121270208088,1897.2326455362515,60.05777281565164,1.1612265206322263,14020.306750907012,60.181688145414135,4.043868611473954,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655376.998625,0.0,1.0,1507655376.998625,0.0,1.0,1507655376.998625,0.0,1.0,1507655376.998625,0.0,1.0,1507655376.998625,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
128692,1.00041147,155.96301,3.327732488,1.012540631,154.8961899,98.12292676,1.510238079,128.7766619,1693.497259,13.90738293,84.85647285,1164.592737,123.7202176,92.66018692,20510.11474,1.00041147,155.96301,3.327732488,1.012540631,154.8961899,98.12292676,1.510238079,128.7766619,1693.497259,13.90738293,84.85647285,1164.592737,123.7202176,92.66018692,20510.11474,1.000411469,155.96301,1.824207139,186.8924629,3.761365051,3.37e-07,1.4e-07,1.012539051,154.8963161,9.905191298,185.8731205,100.1082567,0.003297251,7.46e-05,1.486776108,129.632912,40.89386279,164.1140817,1681.37378,7.66829387,0.014200676,11.04151465,88.35971436,37.2824123,127.8458897,1433.456544,8.670035414,0.012423797,101.0351779,97.90762351,157.9622331,142.3484447,28475.41491,234.6203658,0.012680383,1.000411469,2.448475868,0.001329622,1.012539051,2.429818038,0.039586901,1.486776108,1.976391267,0.815990862,11.04151465,1.450515538,2.404909322,101.0351779,1.446441016,3.306719832,1.000000745,155.99996,0.060004099,181.3631104,702.2499966,5.52e-10,3.47e-10,1.000276468,155.9861053,1.118181122,181.3508117,702.2511119,6.27e-05,2.12e-06,1.103683308,151.6250433,19.35473739,177.5459849,795.9028096,4.805936589,0.009370225,3.647652334,128.9920486,41.18829896,153.185303,1800.424208,-23.6549952,-0.02338966,24.35829164,105.059021,43.85138837,134.0582851,2018.445591,-109.4864209,-0.100800389,0
358246,34.91324632,179.7395183,55738.26241,39.19049708,177.7343961,54609.98537,44.37547838,175.7298981,53256.94273,48.40125337,173.0443443,51314.53532,71.37631654,143.6114783,38109.14516,34.91324632,179.7395183,55738.26241,39.19049708,177.7343961,54609.98537,44.37547838,175.7298981,53256.94273,48.40125337,173.0443443,51314.53532,71.37631654,143.6114783,38109.14516,34.9129835,179.7395238,236.0904106,312.9406036,114032.2719,-14231.16173,-0.191113321,39.18338832,177.7341665,233.7089912,315.4176755,118114.2953,-17324.7657,-0.229067519,44.18319968,175.7156671,231.2761602,319.1452061,122397.2221,-21733.49767,-0.283219216,47.3905552,173.226788,228.8750978,320.3784639,122557.6541,-22425.77265,-0.294362082,56.25841049,158.8511221,216.8812102,291.6228363,111325.5651,-3785.029177,-0.054941587,34.9129835,0.217222255,2.845568213,39.18338832,0.245311064,3.213675718,44.18319968,0.275835541,3.611932976,47.3905552,0.65741941,22.18107924,56.25841049,2.908732754,101.8412536,2.942349101,290.8679042,307.9296697,300.1335331,94820.68146,0.0,0.0,2.96514177,289.1872839,307.3377778,298.505084,94456.50965,0.0,0.0,2.988290317,287.5068055,306.7354353,296.8773538,94086.62725,0.0,0.0,2.998824935,286.7506767,306.4609705,296.1451512,93918.32644,0.0,0.0,2.999882452,286.6750676,306.4334076,296.0719413,93901.43328,0.0,0.0,0
279578,1.001762294,74.0,9.09e-13,1.022266248,74.0,0.0,1.281334122,74.0,6.77e-08,3.731596811,75.01987819,55.83650312,58.0453173,98.44635218,16843.26645,1.001762294,74.0,9.09e-13,1.022266248,74.0,0.0,1.281334122,74.0,6.77e-08,3.731596811,75.01987819,55.83650312,58.0453173,98.44635218,16843.26645,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.000004357,74.0,9.54e-07,74.0,9.09e-13,0.0,0.0,1.796405427,74.0,9.54e-07,104.6518036,4.4e-06,-1.88e-63,-9.409999999999999e-55,7.853340601,74.01825566,1.516079727,110.0648693,1394.993793,0.000344156,6.08e-06,1.0,17.81415701,0.0,1.0,17.81415701,0.0,1.000004357,17.8141143,0.000423651,1.796405427,23.10391148,1896.583538,7.853340601,29.36092445,3878.930326,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,0
450525,1.999902502,330.0,1.46e-11,1.9999415,330.0,0.0,1.999981834,329.999828,0.046451989,2.75907583,297.982681,7559.49963,25.39785353,204.479945,15574.75367,1.999902502,330.0,1.46e-11,1.9999415,330.0,0.0,1.999981834,329.999828,0.046451989,2.75907583,297.982681,7559.49963,25.39785353,204.479945,15574.75367,1.0,330.0,0.0,431.4904402,0.0,0.0,0.0,1.0,330.0,0.0,431.4904402,0.0,0.0,0.0,1.00000003,330.0,0.0,431.4904402,0.0,0.0,0.0,1.214640159,330.0,3.81e-06,431.4904402,3.25e-11,5.15e-33,2.5000000000000002e-22,6.276344961,330.0,6.61e-06,431.4904402,6.17e-11,-8.94e-28,-2.05e-17,1.0,24.99888515,0.0,1.0,24.99888515,0.0,1.00000003,24.99888516,5.4e-11,1.214640159,25.00537945,0.000261597,6.276344961,25.0385831,0.002085155,1.0,330.0,0.0,431.4904402,0.0,0.0,0.0,1.0,330.0,0.0,431.4904402,0.0,0.0,0.0,1.00000003,330.0,0.0,431.4904402,0.0,0.0,0.0,1.214640159,330.0,3.81e-06,431.4904402,3.25e-11,5.15e-33,2.5000000000000002e-22,6.276344961,330.0,6.61e-06,431.4904402,6.17e-11,-8.94e-28,-2.05e-17,0
126170,1.001183093,66.10634585,9.559816863,1.01765345,67.55491582,137.5246581,1.379883139,85.39221248,1368.160678,10.71602338,84.97522056,1290.656999,100.6019253,81.76915426,10808.82736,1.001183093,66.10634585,9.559816863,1.01765345,67.55491582,137.5246581,1.379883139,85.39221248,1368.160678,10.71602338,84.97522056,1290.656999,100.6019253,81.76915426,10808.82736,1.001183093,66.10634585,3.091895351,122.3373814,9.823913224,-0.006491272,-0.001395742,1.017653436,67.55491581,11.72709084,122.5255916,140.3991254,-1.20296202,-0.019294828,1.376324136,85.42771869,37.02780615,127.1345963,1393.489828,-141.3274283,-0.241867957,9.075499271,87.47612445,38.36179454,124.0113768,1516.217425,-309.7300156,-0.422605508,79.57726985,85.2980565,116.5767738,127.8698574,14877.91122,144.5888784,0.015939477,1.001183093,1.94568969,0.000862602,1.017653436,1.959231226,0.012677972,1.376324136,2.016639423,0.349605355,9.075499271,1.776357924,2.711785037,79.57726985,1.838793375,4.157157591,1.0,66.0,0.0,122.3315168,3.64e-12,-6.47e-208,0.0,1.000000001,66.0,0.0,122.3315168,1.82e-12,-3.44e-238,0.0,1.000980761,66.0,9.54e-07,122.3315168,2.03e-12,6.0499999999999996e-28,4.7e-16,2.043569524,66.0,0.000156887,121.6966141,27.3604893,-1.34e-10,-1.63e-07,18.56054262,68.10131044,19.59652799,132.8676082,23418.03608,69.0433443,0.023024842,0
425521,1.000000026,60.00000693,0.001872343,1.00003683,60.00994385,2.684740569,1.052814819,73.54463729,3473.594869,2.926558296,216.0638122,17688.935,26.66965431,193.6050909,15653.21151,1.000000026,60.00000693,0.001872343,1.00003683,60.00994385,2.684740569,1.052814819,73.54463729,3473.594869,2.926558296,216.0638122,17688.935,26.66965431,193.6050909,15653.21151,1.0,60.0,0.0,84.85281374,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374,0.0,2.9099999999999997e-219,0.0,1.000000024,60.0,9.54e-07,84.85281374,9.09e-13,7.17e-52,0.0,1.239282338,60.94033093,5.903249367,86.18439307,49.34627878,0.94441859,0.027066109,14.55242044,80.33585674,18.95297756,113.6345363,508.0854486,160.1520493,0.445769912,1.0,25.33442593,0.0,1.0,25.33442593,0.0,1.000000024,25.33442591,1.64e-08,1.239282338,24.67644546,15.62866632,14.55242044,10.80127044,40804769.46,1.0,60.0,0.0,84.85281374,0.0,0.0,0.0,1.0,60.0,0.0,84.85281374,0.0,0.0,0.0,1.000000024,60.0,9.54e-07,84.85281374,9.09e-13,-7.17e-52,0.0,1.208615614,60.0,6.74e-07,84.85281374,1.02e-12,4.17e-29,6.49e-17,6.764623331,60.0,1.17e-06,84.85281374,2.27e-12,4.5699999999999995e-30,2.9e-18,0
644860,106.04498598393464,468.1892139326361,39912.66326021576,184.2276645901064,432.4028850682003,49736.32335496787,595.5639573171992,420.9817346416186,52325.603176060096,6308.407310733863,436.9257929044184,48627.92794343153,28428.459494391405,438.9604405171389,48131.80822766064,106.04498598393464,468.1892139326361,39912.66326021576,184.2276645901064,432.4028850682003,49736.32335496787,595.5639573171992,420.9817346416186,52325.603176060096,6308.407310733863,436.9257929044184,48627.92794343153,28428.459494391405,438.9604405171389,48131.80822766064,85.54089363091774,566.0000000000001,1.7059844799040144e-05,566.0000000000001,2.910383045673371e-10,0.0,0.0,135.57515562807026,565.9999999999992,0.0,565.9999999999992,0.0,0.0,0.0,424.81929497531166,565.9999117692503,0.2112930473940359,565.9999117692503,0.0446447518770583,0.0,0.0,4699.315918530028,565.9222466213988,6.271934628473437,565.9222466213988,39.33716398384422,0.0,0.0,21295.576553199506,565.8608828702043,8.38891614584591,565.8608828702043,70.37391410203419,0.0,0.0,85.54089363091774,0.0034869033183988,5.719970285127527e-05,135.57515562807026,0.003633066159764,7.248942784262525e-05,424.81929497531166,0.0034233799602554,6.813460328224631e-05,4699.315918530028,743.9436306208748,1121607884496.6912,21295.576553199506,38595.853119619904,58187878008793.41,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1
768573,130.47980589334628,72.30605457109573,20.84582507999039,221.73415453026368,71.23088777839729,31.103313052984053,667.5782939753327,69.96456398974114,40.4062259364664,6557.662766152261,69.41324781863396,43.41183190412539,24986.26090987108,69.36557132481681,43.5677585717931,130.47980589334628,72.30605457109573,20.84582507999039,221.73415453026368,71.23088777839729,31.103313052984053,667.5782939753327,69.96456398974114,40.4062259364664,6557.662766152261,69.41324781863396,43.41183190412539,24986.26090987108,69.36557132481681,43.5677585717931,114.69224696493872,74.0,9.5367431640625e-07,74.0,9.094947017729282e-13,0.0,0.0,177.87479404528176,73.99999999999996,2.6973983046972182e-06,73.99999999999996,7.275957614183426e-12,0.0,0.0,474.8759950302582,73.9999999999892,1.2434391794591236e-05,73.9999999999892,1.5461409930139783e-10,0.0,0.0,4404.8955155308,73.99960477911442,0.0743837088611225,73.99960477911442,0.0055329361439362,0.0,0.0,16702.61184884017,73.99879409974388,0.1299274777275583,73.99879409974388,0.0168811494686451,0.0,0.0,114.69224696493872,0.0026242571086581,6.196271322345697e-05,177.87479404528176,0.0027902769175101,8.157197441906957e-05,474.8759950302582,0.0030760629544971,0.0001167467092839,4404.8955155308,3013.934277382145,4543965303855.836,16702.61184884017,56233.46404853883,84777611897318.31,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1
102174,1.123222333,80.24473102,25.00333452,1.284738772,78.45389362,44.16283163,1.715024943,75.32975781,62.26506622,9.5385384,71.01688935,306.0790923,97.82999538,70.86836468,374.7355609,1.123222333,80.24473102,25.00333452,1.284738772,78.45389362,44.16283163,1.715024943,75.32975781,62.26506622,9.5385384,71.01688935,306.0790923,97.82999538,70.86836468,374.7355609,1.0,82.0,9.54e-07,105.2615789,9.09e-13,-2.55e-66,0.0,1.000000001,81.99999998,0.000568495,105.2615789,3.23e-07,-3.79e-40,0.0,1.001080815,81.98272563,0.525444078,105.2481228,0.276091479,-1.35e-11,-9.71e-09,1.945319722,75.02242847,7.934396009,101.1291529,68.01106573,-1.886909679,-0.046879928,16.69686008,70.47895643,7.183220953,99.51981577,71.8745026,0.577596452,0.011367565,1.0,9.85370779,7.11e-14,1.000000001,9.853707797,3.39e-08,1.001080815,9.859304003,0.028976736,1.945319722,10.84664311,11.44585468,16.69686008,9.003749016,26.8332634,1.0,82.0,9.54e-07,105.2615789,9.09e-13,-2.55e-66,0.0,1.000000001,81.99999998,0.000568495,105.2615789,3.23e-07,-3.79e-40,0.0,1.001080815,81.98272563,0.525444078,105.2481228,0.276091479,-1.35e-11,-9.71e-09,1.945319722,75.02242847,7.934396009,101.1291529,68.01106573,-1.886909679,-0.046879928,16.69686008,70.47895643,7.183220953,99.51981577,71.8745026,0.577596452,0.011367565,0
883598,106.59708074814564,525.2648864446056,13369.182525128592,187.2612543606633,490.9926938461159,27154.740862483217,622.3905019412242,444.8133449899816,42014.241141643375,3207.731086942811,428.9869843106149,46123.30149954383,4267.616147358012,427.9650227782104,46371.263489230616,106.59708074814564,525.2648864446056,13369.182525128592,187.2612543606633,490.9926938461159,27154.740862483217,622.3905019412242,444.8133449899816,42014.241141643375,3207.731086942811,428.9869843106149,46123.30149954383,4267.616147358012,427.9650227782104,46371.263489230616,100.3964019652332,553.9999999984699,0.0008693493367458,553.9999999984699,7.557682693004608e-07,0.0,0.0,163.37625458064616,553.9999940274828,0.0543177957161603,553.9999940274828,0.0029504229314625,0.0,0.0,484.8330018424112,553.987215769617,2.513015394363721,553.987215769617,6.315246372309049,0.0,0.0,2396.553409710984,553.8669564519992,8.105912171254147,553.8669564519992,65.70581212808611,0.0,0.0,3179.6764765306616,553.8512936845418,8.569644465601531,553.8512936845418,73.43880626681494,0.0,0.0,100.3964019652332,0.0029294932733912,229.61319220666203,163.37625458064616,0.0400306528610156,55857541.80046477,484.8330018424112,4942.337736370456,7451315840899.78,2396.553409710984,330245.8278171663,497788012362961.4,3179.6764765306616,444561.1718006706,670047645743750.6,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1
869393,30.02748415071345,60.00101519245237,0.0162420998481138,44.52218586929345,60.00839108897403,0.1342701222229152,158.76470714387028,60.03399104298448,0.615409922100298,1891.5917917623983,60.06462801125144,1.7658443660297962,11514.090478273143,60.10928892727085,2.7938050970815307,30.02748415071345,60.00101519245237,0.0162420998481138,44.52218586929345,60.00839108897403,0.1342701222229152,158.76470714387028,60.03399104298448,0.615409922100298,1891.5917917623983,60.06462801125144,1.7658443660297962,11514.090478273143,60.10928892727085,2.7938050970815307,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507655321.35992,0.0,1.0,1507655321.35992,0.0,1.0,1507655321.35992,0.0,1.0,1507655321.35992,0.0,1.0,1507655321.35992,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1
144181,1.000611966,66.0,0.0,1.011838332,66.0,9.09e-13,1.269892578,65.9999154,0.000683639,8.761225208,67.79998492,162.0649454,97.94215636,72.10261227,1318.787665,1.000611966,66.0,0.0,1.011838332,66.0,9.09e-13,1.269892578,65.9999154,0.000683639,8.761225208,67.79998492,162.0649454,97.94215636,72.10261227,1318.787665,1.000611966,66.0,9.54e-07,122.3004592,1.36351721,3.68e-36,3.2999999999999996e-30,1.011837872,66.0,1.35e-06,121.8464681,21.00017162,8.07e-15,1.3e-09,1.2621496,66.00000034,0.005498391,116.3059852,215.3324955,-1.62e-06,-2e-05,6.775937462,68.23383085,13.99496171,114.6223313,363.5200423,-3.841164156,-0.01568399,75.24296486,73.49779405,41.11716012,118.3437941,2026.826743,29.42996085,0.021406912,1.000611966,2.135283236,0.000280439,1.011837872,2.142864998,0.005568378,1.2621496,2.332172317,0.270757921,6.775937462,2.414904009,3.229033012,75.24296486,8774.216128,13208700000000.0,1.0,66.0,0.0,122.3315168,0.0,1.58e-210,0.0,1.000000001,66.0,0.0,122.3315168,0.0,-5.95e-40,0.0,1.00098099,66.0,0.0,122.3315168,1.45e-06,-5.5200000000000005e-22,0.0,2.138186355,66.0,0.0,120.3719829,80.94726394,3.1e-14,0.0,18.53094154,66.03463686,1.798585469,116.535282,392.9633238,11.45959342,0.32141747,0
766365,98.70203898483044,507.6989744316561,20183.729116098053,184.4877535322973,482.6876634313155,29678.631316078623,651.148096771232,447.7313314585549,40849.09563171632,6690.51133686979,432.36578537201245,45194.29832828865,48853.16076305579,427.7139692705271,46408.12147343255,98.70203898483044,507.6989744316561,20183.729116098053,184.4877535322973,482.6876634313155,29678.631316078623,651.148096771232,447.7313314585549,40849.09563171632,6690.51133686979,432.36578537201245,45194.29832828865,48853.16076305579,427.7139692705271,46408.12147343255,89.22023070234361,554.0000000000001,1.8688123647942943e-05,554.0000000000001,3.4924596548080444e-10,0.0,0.0,157.48836668119307,554.0000000000001,0.0,554.0000000000001,0.0,0.0,0.0,510.0836730308274,553.9999995917514,0.0142012320997136,553.9999995917514,0.0002016749931499,0.0,0.0,5040.763062981056,553.9581254736339,4.547995442995148,553.9581254736339,20.68426254950464,0.0,0.0,36364.00904760178,553.9220234004433,6.205993863611697,553.9220234004433,38.51435983518604,0.0,0.0,89.22023070234361,0.0033250077464135,4.321391446073517e-05,157.48836668119307,0.0031033142140423,3.916294905055359e-05,510.0836730308274,0.0028441266662817,3.774081217637791e-05,5040.763062981056,0.2010206289830059,298752102.70206857,36364.00904760178,9994.265680033292,15067809442355.824,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1
909213,137.40176096432214,371.8253966438955,60548.572699687626,229.5091028857738,366.928840043166,61100.67726788356,664.2045643914145,380.4428763299627,59459.94421228184,6376.102419380823,390.7157989469479,57966.669796049326,40445.51814845877,391.14223981840246,57899.30670648444,137.40176096432214,371.8253966438955,60548.572699687626,229.5091028857738,366.928840043166,61100.67726788356,664.2045643914145,380.4428763299627,59459.94421228184,6376.102419380823,390.7157989469479,57966.669796049326,40445.51814845877,391.14223981840246,57899.30670648444,84.67462175784745,566.0000000000002,1.3214498959113138e-05,566.0000000000002,1.7462298274040222e-10,0.0,0.0,139.21533864049744,565.9999999999992,2.288818359375e-05,565.9999999999992,5.238689482212067e-10,0.0,0.0,420.63028748863337,566.0000000000001,7.62939453125e-06,566.0000000000001,5.820766091346741e-11,0.0,0.0,4167.3191905629965,565.9951917610142,1.559790308998776,565.9951917610142,2.4329458080464974,0.0,0.0,26469.823142984635,565.969406958229,3.9343542291884734,565.969406958229,15.479143200733231,0.0,0.0,84.67462175784745,0.0035775171753919,9.525117177289508e-05,139.21533864049744,0.0035557879091222,9.073969247331794e-05,420.63028748863337,0.0034595911792987,7.558158524323244e-05,4167.3191905629965,13.509180598988548,20361998808.11933,26469.823142984635,20547.50048533904,30978174102954.6,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1
