,MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,type,danger
3982375,2.999904152,90.0,9.09e-13,2.999942491,90.0,1.82e-12,2.99998083,90.0,3.46e-09,3.348471954,88.36841916,43.23503444,31.5734275,96.74515506,13338.99651,2.999904152,90.0,9.09e-13,2.999942491,90.0,1.82e-12,2.99998083,90.0,3.46e-09,3.348471954,88.36841916,43.23503444,31.5734275,96.74515506,13338.99651,1.0,90.0,0.0,108.1665383,0.0,0.0,0.0,1.0,90.0,0.0,108.1665383,0.0,-2.67e-201,0.0,1.0,90.0,1.65e-06,108.1665383,2.73e-12,3.78e-55,0.0,1.048780292,89.99999366,0.013792255,108.166538,0.000191086,-8.83e-06,-0.150513951,4.365064092,88.35433555,6.830938584,106.8811621,46.66247058,-0.473809082,-0.134913933,1.0,44.26722193,0.0,1.0,44.26722193,0.0,1.0,44.26722193,0.0,1.048780292,44.26282716,0.001397564,4.365064092,38.2243057,185.4864721,1.0,90.0,0.0,108.1665383,0.0,0.0,0.0,1.0,90.0,0.0,108.1665383,0.0,-2.67e-201,0.0,1.0,90.0,1.65e-06,108.1665383,2.73e-12,3.78e-55,0.0,1.048780292,89.99999366,0.013792255,108.166538,0.000191086,-8.83e-06,-0.150513951,4.365064092,88.35433555,6.830938584,106.8811621,46.66247058,-0.473809082,-0.134913933,benign,0
4970853,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913576.652165,0.0,1.0,1505913576.652165,0.0,1.0,1505913576.652165,0.0,1.0,1505913576.652165,0.0,1.0,1505913576.652165,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,gafgyt.tcp,1
3554840,115.84081802904028,529.4452239797079,11527.122328616852,190.6554363928861,493.69554907531136,26153.77194205276,550.5207086767994,428.9462911701584,46137.96164315628,5508.543990839683,409.6366379709965,50471.03210373258,38858.21823529407,404.374751751382,51509.36907951208,115.84081802904028,529.4452239797079,11527.122328616852,190.6554363928861,493.69554907531136,26153.77194205276,550.5207086767994,428.9462911701584,46137.96164315628,5508.543990839683,409.6366379709965,50471.03210373258,38858.21823529407,404.374751751382,51509.36907951208,110.08283150938306,553.9999999999999,1.52587890625e-05,553.9999999999999,2.3283064365386963e-10,0.0,0.0,167.38140519288314,553.9999999999586,0.0001425288520223,553.9999999999586,2.0314473658800125e-08,0.0,0.0,411.1589786859869,553.9997012101747,0.3841901662718154,553.9997012101747,0.1476020838599652,0.0,0.0,3899.469710350644,553.899581401452,7.042492725554492,553.899581401452,49.596703789487954,0.0,0.0,27091.91354941127,553.8864146773132,7.489876352963144,553.8864146773132,56.09824778267648,0.0,0.0,110.08283150938306,0.0026931323038926,3.59826554274192e-05,167.38140519288314,0.0029302954864988,4.8041262543116855e-05,411.1589786859869,0.0035373746911416,7.070431224280501e-05,3899.469710350644,0.6172401684229148,925004471.5084108,27091.91354941127,14639.220229509108,22070736412562.293,110.08283150938306,553.9999999999999,1.52587890625e-05,553.9999999999999,2.3283064365386963e-10,0.0,0.0,167.3814051928691,554.0000000000001,1.8688123647942943e-05,554.0000000000001,3.4924596548080444e-10,0.0,0.0,411.1587300015339,554.0000000000001,7.62939453125e-06,554.0000000000001,5.820766091346741e-11,0.0,0.0,3898.677039736504,554.0000000000006,3.145679951185349e-05,554.0000000000006,9.89530235528946e-10,0.0,0.0,27085.68431106581,553.9999999999983,5.554283057617583e-05,553.9999999999983,3.085006028413773e-09,0.0,0.0,mirai.udpplain,1
1787964,231.6856804182329,73.00543031283931,12.81564800216529,319.8092144400684,72.30701141840797,20.739671618141077,571.3400988853749,70.85908502927711,34.115476041772126,3656.71643763964,67.80381212577917,48.50322069228604,28574.53695838195,67.92340328855745,48.30886500381075,231.6856804182329,73.00543031283931,12.81564800216529,319.8092144400684,72.30701141840797,20.739671618141077,571.3400988853749,70.85908502927711,34.115476041772126,3656.71643763964,67.80381212577917,48.50322069228604,28574.53695838195,67.92340328855745,48.30886500381075,214.7317248413302,73.99999999347156,0.0003023313042478,73.99999999347156,9.140421752817929e-08,0.0,0.0,280.542001117711,73.99999684877142,0.0066420765924538,73.99999684877142,4.411718146002386e-05,0.0,0.0,441.88882480013353,73.9986922312848,0.1353035541042961,73.9986922312848,0.0183070517532542,0.0,0.0,2028.0999785594931,73.97693413576292,0.5677940341437375,73.97693413576292,0.3223900652092197,0.0,0.0,16094.474705905925,73.98051753946183,0.5218954697198813,73.98051753946183,0.2723748813141356,0.0,0.0,214.7317248413302,0.0017188717786596,0.0004564783045245,280.542001117711,0.002247845639901,0.0008626605410142,441.88882480013353,0.0040176584048268,0.0035727279125216,2028.0999785594931,0.0582185576698067,76576141.75811909,16094.474705905925,17992.176602462798,27125697396837.77,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,mirai.syn,1
4923017,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913551.462216,0.0,1.0,1505913551.462216,0.0,1.0,1505913551.462216,0.0,1.0,1505913551.462216,0.0,1.0,1505913551.462216,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,gafgyt.tcp,1
318849,155.793692028741,234.1107651377061,55696.15944118929,237.7355701258904,289.2208267380588,60692.900998115125,658.7995939780919,353.63735659867285,58833.94323396957,6722.351047507379,387.0339256087784,54601.03688731394,58123.612095446006,384.0435321525263,55070.06026744887,155.793692028741,234.1107651377061,55696.15944118929,237.7355701258904,289.2208267380588,60692.900998115125,658.7995939780919,353.63735659867285,58833.94323396957,6722.351047507379,387.0339256087784,54601.03688731394,58123.612095446006,384.0435321525263,55070.06026744887,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507656257.95,0.0,1.0,1507656257.95,0.0,1.0,1507656257.95,0.0,1.0,1507656257.95,0.0,1.0,1507656257.95,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,mirai.udp,1
6639838,131.7343762060855,69.5043930982299,42.728015209533616,212.55576790565783,70.01260624771889,39.924203596199725,650.7024005157915,69.83947280334881,40.93747985648497,6640.696313601741,69.4400528791152,43.162780119448136,50999.79511826165,69.39416024953739,43.42501052006446,131.7343762060855,69.5043930982299,42.728015209533616,212.55576790565783,70.01260624771889,39.924203596199725,650.7024005157915,69.83947280334881,40.93747985648497,6640.696313601741,69.4400528791152,43.162780119448136,50999.79511826165,69.39416024953739,43.42501052006446,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657268.429879,0.0,1.0,1507657268.429879,0.0,1.0,1507657268.429879,0.0,1.0,1507657268.429879,0.0,1.0,1507657268.429879,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,mirai.syn,1
5484,180.49908915943803,74.05289899968439,1.2667823596875678,286.8146846866911,74.05378595831718,1.2933157779989417,825.4213049374332,74.06157175641852,4.865718837561872,4634.319473253872,74.11466418459244,20.6507231393698,6589.265387604228,74.11427488917859,20.435178575249665,180.49908915943803,74.05289899968439,1.2667823596875678,286.8146846866911,74.05378595831718,1.2933157779989417,825.4213049374332,74.06157175641852,4.865718837561872,4634.319473253872,74.11466418459244,20.6507231393698,6589.265387604228,74.11427488917859,20.435178575249665,180.10124674410716,73.99999999999828,5.800974397943707e-06,95.26804291051508,3.380152690469573e-11,1.1501034446526931e-25,1.1112245985034703e-14,286.17215792484063,73.99999997421614,0.00060080649355,95.26804289048866,3.609684426965389e-07,-2.8052709975124697e-22,-3.4619845014589453e-13,823.7293746506817,73.99978208303885,0.0552339566018013,95.26787364236306,0.0030507899618896,-2.225054779981496e-17,-1.1947566597247185e-10,4622.281343318589,73.9963441156357,0.226205693106046,95.2652032091446,0.0511690155935866,1.3564803614798733e-15,1.1990672629976782e-09,6571.168308404725,73.99594879229225,0.2381186587361947,95.26489614580794,0.0567004956383243,-1.4884606030434069e-15,-1.0849192062598299e-09,180.10124674410716,0.001642028333643,0.0039032957051812,286.17215792484063,0.0017516583098576,61988.479638498495,823.7293746506824,362.90846523450415,546506268685.7016,4622.281343318591,138906.2609277941,209161630138191.3,6571.1683084047045,210443.4772632064,316865557282242.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,gaygyt.combo,1
3117472,176.0335174160288,66.96486405354158,48.99924449328682,262.90127473702904,67.86052951687898,48.26983923927219,676.1845017194147,69.3281027518188,43.74733676078085,6450.620986593943,70.46827531443759,37.39440921928144,23447.521494750068,70.60880061390273,36.50398588470853,176.0335174160288,66.96486405354158,48.99924449328682,262.90127473702904,67.86052951687898,48.26983923927219,676.1845017194147,69.3281027518188,43.74733676078085,6450.620986593943,70.46827531443759,37.39440921928144,23447.521494750068,70.60880061390273,36.50398588470853,87.44210702158016,73.99999999999997,9.5367431640625e-07,73.99999999999997,9.094947017729282e-13,0.0,0.0,147.0716614850168,74.00000000000001,1.9073486328125e-06,74.00000000000001,3.637978807091713e-12,0.0,0.0,447.2530185798904,73.9999999901737,0.0003709045275945,73.9999999901737,1.3757016859017313e-07,0.0,0.0,4801.09619841556,73.99881556480432,0.1287660273214005,73.99881556480432,0.0165806897921356,0.0,0.0,17691.296984888904,73.997599032919,0.1833242332157786,73.997599032919,0.0336077744841532,0.0,0.0,87.44210702158016,0.0036311102572273,0.0001980551288227,147.0716614850168,0.0034344382215138,0.0001555856061251,447.2530185798904,0.0032628422993548,0.0003482977012475,4801.09619841556,3682.700593123317,5552231501523.424,17691.296984888904,54634.03869853656,82366404800018.69,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,1.0,74.0,0.0,74.0,0.0,0.0,0.0,mirai.syn,1
5089820,100.5464997941574,498.25897231241805,29688.113177746716,184.3399288902873,456.8485767836793,43316.58695728824,615.3234622931808,413.6146119804135,53885.67939043888,6262.45521883823,391.9999470424636,57765.11761148452,52571.4806654712,391.027187018688,57917.25543473018,100.5464997941574,498.25897231241805,29688.113177746716,184.3399288902873,456.8485767836793,43316.58695728824,615.3234622931808,413.6146119804135,53885.67939043888,6262.45521883823,391.9999470424636,57765.11761148452,52571.4806654712,391.027187018688,57917.25543473018,87.08578195533234,565.9999999999998,1.0789593218788871e-05,565.9999999999998,1.1641532182693479e-10,0.0,0.0,144.57517475208152,565.9999999996763,0.0004045737787952,565.9999999996763,1.6367994248867038e-07,0.0,0.0,430.01495796113744,565.9994678256677,0.5189218913144861,565.9994678256677,0.2692799292854033,0.0,0.0,4109.36443048118,565.9410340883926,5.461984464888237,565.9410340883926,29.833274294680447,0.0,0.0,34394.488419471534,565.9589176432202,4.559164920021004,565.9589176432202,20.78598476795014,0.0,0.0,87.08578195533234,0.0033871743115827,3.385632940743194e-05,144.57517475208152,0.0033863003196216,4.902295155698924e-05,430.01495796113744,0.0033847446321001,7.645866634568598e-05,4109.36443048118,0.0095818036441243,9147195.01282758,34394.488419471534,7305.666798665821,11014387664643.412,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,1.0,566.0,0.0,566.0,0.0,0.0,0.0,mirai.ack,1
3803350,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913547.003152,0.0,1.0,1505913547.003152,0.0,1.0,1505913547.003152,0.0,1.0,1505913547.003152,0.0,1.0,1505913547.003152,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,gafgyt.tcp,1
2559612,82.26850451481661,138.7211886563556,32691.069963267717,109.67393189452848,180.6769051696922,45049.847109400565,283.167585732549,266.4450333340448,59350.90865079996,3131.5350435824407,300.6258404075244,60940.29699913812,21771.28759748314,303.0807457652592,60966.192885737975,82.26850451481661,138.7211886563556,32691.069963267717,109.67393189452848,180.6769051696922,45049.847109400565,283.167585732549,266.4450333340448,59350.90865079996,3131.5350435824407,300.6258404075244,60940.29699913812,21771.28759748314,303.0807457652592,60966.192885737975,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507659470.178373,0.0,1.0,1507659470.178373,0.0,1.0,1507659470.178373,0.0,1.0,1507659470.178373,0.0,1.0,1507659470.178373,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,mirai.udpplain,1
1819236,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505913435.328219,0.0,1.0,1505913435.328219,0.0,1.0,1505913435.328219,0.0,1.0,1505913435.328219,0.0,1.0,1505913435.328219,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,gaygyt.udp,1
6210740,66.97551812173657,481.5031526629306,29676.636334454062,142.8222149210173,464.8051726543257,35525.37589577379,687.0220328792428,454.2833776471161,39130.114458225486,6080.678873934899,425.2861114572783,46988.37443475617,21737.83827762112,396.76709848629366,52936.747926742864,66.97551812173657,481.5031526629306,29676.636334454062,142.8222149210173,464.8051726543257,35525.37589577379,687.0220328792428,454.2833776471161,39130.114458225486,6080.678873934899,425.2861114572783,46988.37443475617,21737.83827762112,396.76709848629366,52936.747926742864,56.893479016499775,554.0,1.3214498959113138e-05,554.0,1.7462298274040222e-10,0.0,0.0,116.67878752513,553.9999999999925,6.103515625e-05,553.9999999999925,3.725290298461914e-09,0.0,0.0,547.7934783133676,553.999889842376,0.2332763463523851,553.999889842376,0.0544178537675179,0.0,0.0,4496.1060901436185,553.9413207236753,5.383690114301737,553.9413207236753,28.98411924683023,0.0,0.0,14821.840045973104,553.8609946132959,8.2854896376822,553.8609946132959,68.64933853613911,0.0,0.0,56.893479016499775,0.0053542177563228,0.0001427745922258,116.67878752513,0.0042556525892091,0.0001149912786541,547.7934783133676,0.0026554120789029,5.636973606929498e-05,4496.1060901436185,845.36912484832,1274523083721.321,14821.840045973104,55918.94027019366,84303577239470.89,56.893479016499775,554.0,1.3214498959113138e-05,554.0,1.7462298274040222e-10,0.0,0.0,116.67878752512824,554.0,0.0,554.0,0.0,0.0,0.0,547.7933561602736,554.0000000000006,1.8688123647942943e-05,554.0000000000006,3.4924596548080444e-10,0.0,0.0,4495.5720248568905,553.999999999999,2.854658040446428e-05,553.999999999999,8.149072527885437e-10,0.0,0.0,14817.669366606297,554.0000000000006,3.4962277946135246e-05,554.0000000000006,1.2223608791828156e-09,0.0,0.0,mirai.udpplain,1
1017782,158.70612748368958,74.20919432391675,183.7765689539392,260.36528796859324,74.91367466877925,765.469919664617,769.9087349845523,76.31659335253221,1912.5728664385388,7460.54332420698,74.67344490894149,517.3720827205243,38103.71314986657,74.37469650833292,253.5376754979952,158.70612748368958,74.20919432391675,183.7765689539392,260.36528796859324,74.91367466877925,765.469919664617,769.9087349845523,76.31659335253221,1912.5728664385388,7460.54332420698,74.67344490894149,517.3720827205243,38103.71314986657,74.37469650833292,253.5376754979952,158.60976942198323,73.9813292745781,0.5109222640606718,95.25354104301609,0.2610415599128828,-1.7989724083475767e-15,-5.2213713944095505e-09,259.8842486176549,73.97878876616238,0.5445248913406587,95.25156789947596,0.2965073572895562,-5.494637796441609e-16,-8.639241531686072e-10,766.695036429909,73.98661600249363,0.4326624939834742,95.25764718646194,0.1871968336999998,2.405965630619281e-16,1.3556707283335104e-10,7438.752162191249,73.9973930446942,0.1910250717617816,95.26601795714453,0.0364905780415938,1.921588851402413e-16,4.1372649489406714e-10,37989.55077714479,73.99817131601526,0.1599944741925938,95.26662247668033,0.0255982317721645,3.437713531114708e-16,3.80829507586439e-10,158.60976942198337,0.0018836236658367,3.650087835744998e-05,259.8842486176551,0.0018905239271781,3.678474645435888e-05,766.695036429912,0.0018947860367715,3.472944293305163e-05,7438.752162191334,156.42674142185274,235562319047.8842,37989.55077714328,19361.397086831403,29156227381804.426,1.0,74.0,0.0,95.26804291051644,0.0,0.0,0.0,1.0,74.0,0.0,95.26804291051644,0.0,0.0,0.0,1.0,74.0,0.0,95.26804291051644,0.0,0.0,0.0,1.02031515805747,74.0,0.0,95.26804291051644,0.0,0.0,0.0,1.6773014736962284,74.0,9.5367431640625e-07,95.26804291051644,9.094947017729282e-13,0.0,0.0,gaygyt.combo,1
5895098,129.77509970563253,527.8796862123472,12221.164218735124,211.1317285810142,494.6469980920282,25797.6041067488,638.2058946192739,446.5394986257265,41537.64642868264,6437.673717409268,429.9655733030216,45858.42242060137,51326.54706626713,427.7004584514172,46411.60720162236,129.77509970563253,527.8796862123472,12221.164218735124,211.1317285810142,494.6469980920282,25797.6041067488,638.2058946192739,446.5394986257265,41537.64642868264,6437.673717409268,429.9655733030216,45858.42242060137,51326.54706626713,427.7004584514172,46411.60720162236,122.91322455154253,553.999999999881,0.0002434243184439,553.999999999881,5.925539880990983e-08,0.0,0.0,185.76472118789823,553.9999987229239,0.0251172356267648,553.9999987229239,0.0006308755255304,0.0,0.0,499.3836969169959,553.9922531756481,1.9562390489524524,553.9922531756481,3.826871216646396,0.0,0.0,4821.371156605068,553.9072493942642,6.768323024029372,553.9072493942642,45.810196557606105,0.0,0.0,38204.32592808174,553.9145008039071,6.498406940275289,553.9145008039071,42.22929276141804,0.0,0.0,122.91322455154253,0.0023994294181985,2.5084091338003688e-05,185.76472118789823,0.0026308515753319,3.4451000672116794e-05,499.3836969169959,0.0029083885301737,4.811715399093878e-05,4821.371156605068,0.0377046779566129,52330959.01891787,38204.32592808174,7956.505000407044,11995604053685.729,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,1.0,554.0,0.0,554.0,0.0,0.0,0.0,mirai.udp,1
2700028,1.003512647,66.10758733,9.671284896,1.051557256,67.51298448,133.8794812,1.893385413,78.38259836,961.1050938,10.51045598,87.5079393,15815.93799,119.9580304,158.9719232,101888.0546,1.003512647,66.10758733,9.671284896,1.051557256,67.51298448,133.8794812,1.893385413,78.38259836,961.1050938,10.51045598,87.5079393,15815.93799,119.9580304,158.9719232,101888.0546,1.0,66.0,0.0,93.33809512,0.0,3.6800000000000003e-73,0.0,1.0,66.0,0.0,93.33809512,1.75e-07,2.2700000000000003e-43,0.0,1.00003001,66.00000042,0.002598947,93.34805889,0.225237132,7.79e-13,6.31e-10,1.87005979,67.63957523,4.852318704,97.72088384,57.03490423,3.121101751,0.089242852,17.1806647,69.77382372,6.792601391,99.75678469,72.99060198,5.977716536,0.117018108,1.0,15.02684784,0.0,1.0,15.02684784,6.54e-13,1.00003001,15.02669709,0.000760088,1.87005979,11.90635865,21.28279558,17.1806647,8.755709204,29.87953882,1.0,66.0,0.0,93.33809512,0.0,3.6800000000000003e-73,0.0,1.0,66.0,0.0,93.33809512,1.75e-07,2.2700000000000003e-43,0.0,1.00003001,66.00000042,0.002598947,93.34805889,0.225237132,7.79e-13,6.31e-10,1.87005979,67.63957523,4.852318704,97.72088384,57.03490423,3.121101751,0.089242852,17.1806647,69.77382372,6.792601391,99.75678469,72.99060198,5.977716536,0.117018108,benign,0
1743619,133.5164152819038,68.72168098704682,46.52384059986434,169.102211845603,69.50182253258255,43.352322477839145,312.2103932103193,69.63670750055955,42.56052609850757,2817.867971200589,67.51308256281831,48.999662731710494,11002.435482937188,67.13355806774304,49.16138996551399,133.5164152819038,68.72168098704682,46.52384059986434,169.102211845603,69.50182253258255,43.352322477839145,312.2103932103193,69.63670750055955,42.56052609850757,2817.867971200589,67.51308256281831,48.999662731710494,11002.435482937188,67.13355806774304,49.16138996551399,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1507657122.571306,0.0,1.0,1507657122.571306,0.0,1.0,1507657122.571306,0.0,1.0,1507657122.571306,0.0,1.0,1507657122.571306,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,mirai.syn,1
